1	Ok	ok	AV0	ADV	[1, 3)	9e73398e-2dfb-45e5-bedb-97e4f8ac2191
280	useful	useful	AJ0	ADJ	[991, 997)	f596f8d5-f8c2-4eba-b860-93ce89806465
281	.		PUN		[997, 998)	f596f8d5-f8c2-4eba-b860-93ce89806465
282	Can	can	VM0	VERB	[998, 1001)	e94201f5-7c97-4711-8ad2-c5ef17407959
283	I	i	PNP	PRON	[1001, 1002)	e94201f5-7c97-4711-8ad2-c5ef17407959
284	just	just	AV0	ADV	[1002, 1006)	e94201f5-7c97-4711-8ad2-c5ef17407959
285	say	say	VVI	VERB	[1006, 1009)	e94201f5-7c97-4711-8ad2-c5ef17407959
286	a	a	AT0	ART	[1009, 1010)	e94201f5-7c97-4711-8ad2-c5ef17407959
287	conclusion	conclusion	NN1	SUBST	[1010, 1020)	e94201f5-7c97-4711-8ad2-c5ef17407959
288	I	i	PNP	PRON	[1020, 1021)	e94201f5-7c97-4711-8ad2-c5ef17407959
289	'm	be	VBB	VERB	[1021, 1023)	e94201f5-7c97-4711-8ad2-c5ef17407959
290	not	not	XX0	ADV	[1023, 1026)	e94201f5-7c97-4711-8ad2-c5ef17407959
291	sure	sure	AJ0	ADJ	[1026, 1030)	e94201f5-7c97-4711-8ad2-c5ef17407959
292	how	how	AVQ	ADV	[1030, 1033)	e94201f5-7c97-4711-8ad2-c5ef17407959
293	you	you	PNP	PRON	[1033, 1036)	e94201f5-7c97-4711-8ad2-c5ef17407959
294	feel	feel	VVB	VERB	[1036, 1040)	e94201f5-7c97-4711-8ad2-c5ef17407959
295	how	how	AVQ	ADV	[1040, 1043)	e94201f5-7c97-4711-8ad2-c5ef17407959
296	the	the	AT0	ART	[1043, 1046)	e94201f5-7c97-4711-8ad2-c5ef17407959
297	meeting	meeting	NN1	SUBST	[1046, 1053)	e94201f5-7c97-4711-8ad2-c5ef17407959
298	's	have	VHZ	VERB	[1053, 1055)	e94201f5-7c97-4711-8ad2-c5ef17407959
299	gone	go	VVN	VERB	[1055, 1059)	e94201f5-7c97-4711-8ad2-c5ef17407959
300	this	this	DT0	ADJ	[1059, 1063)	e94201f5-7c97-4711-8ad2-c5ef17407959
301	evening	evening	NN1	SUBST	[1063, 1070)	e94201f5-7c97-4711-8ad2-c5ef17407959
302	I	i	PNP	PRON	[1070, 1071)	e94201f5-7c97-4711-8ad2-c5ef17407959
303	think	think	VVB	VERB	[1071, 1076)	e94201f5-7c97-4711-8ad2-c5ef17407959
304	it	it	PNP	PRON	[1076, 1078)	e94201f5-7c97-4711-8ad2-c5ef17407959
305	's	have	VHZ	VERB	[1078, 1080)	e94201f5-7c97-4711-8ad2-c5ef17407959
306	been	be	VBN	VERB	[1080, 1084)	e94201f5-7c97-4711-8ad2-c5ef17407959
307	very	very	AV0	ADV	[1084, 1088)	e94201f5-7c97-4711-8ad2-c5ef17407959
308	positive	positive	AJ0	ADJ	[1088, 1096)	e94201f5-7c97-4711-8ad2-c5ef17407959
309	meeting	meeting	NN1	SUBST	[1096, 1103)	e94201f5-7c97-4711-8ad2-c5ef17407959
310	at	at	PRP	PREP	[1103, 1105)	e94201f5-7c97-4711-8ad2-c5ef17407959
311	least	least	AV0	ADV	[1105, 1110)	e94201f5-7c97-4711-8ad2-c5ef17407959
312	people	people	NN0	SUBST	[1110, 1116)	e94201f5-7c97-4711-8ad2-c5ef17407959
313	have	have	VHB	VERB	[1116, 1120)	e94201f5-7c97-4711-8ad2-c5ef17407959
314	actually	actually	AV0	ADV	[1120, 1128)	e94201f5-7c97-4711-8ad2-c5ef17407959
315	said	say	VVN	VERB	[1128, 1132)	e94201f5-7c97-4711-8ad2-c5ef17407959
316	what	what	DTQ	PRON	[1132, 1136)	e94201f5-7c97-4711-8ad2-c5ef17407959
317	there	there	EX0	PRON	[1136, 1141)	e94201f5-7c97-4711-8ad2-c5ef17407959
318	concerns	concern	NN2	SUBST	[1141, 1149)	e94201f5-7c97-4711-8ad2-c5ef17407959
319	are	be	VBB	VERB	[1149, 1152)	e94201f5-7c97-4711-8ad2-c5ef17407959
320	and	and	CJC	CONJ	[1152, 1155)	e94201f5-7c97-4711-8ad2-c5ef17407959
321	actually	actually	AV0	ADV	[1155, 1163)	e94201f5-7c97-4711-8ad2-c5ef17407959
322	raised	raise	VVD	VERB	[1163, 1169)	e94201f5-7c97-4711-8ad2-c5ef17407959
323	eh	eh	ITJ	INTERJ	[1169, 1171)	e94201f5-7c97-4711-8ad2-c5ef17407959
324	,		PUN		[1171, 1172)	e94201f5-7c97-4711-8ad2-c5ef17407959
325	some	some	DT0	ADJ	[1172, 1176)	e94201f5-7c97-4711-8ad2-c5ef17407959
326	,		PUN		[1176, 1177)	e94201f5-7c97-4711-8ad2-c5ef17407959
327	some	some	DT0	ADJ	[1177, 1181)	e94201f5-7c97-4711-8ad2-c5ef17407959
328	of	of	PRF	PREP	[1181, 1183)	e94201f5-7c97-4711-8ad2-c5ef17407959
329	the	the	AT0	ART	[1183, 1186)	e94201f5-7c97-4711-8ad2-c5ef17407959
330	issues	issue	NN2	SUBST	[1186, 1192)	e94201f5-7c97-4711-8ad2-c5ef17407959
331	.		PUN		[1192, 1193)	e94201f5-7c97-4711-8ad2-c5ef17407959
332	I	i	PNP	PRON	[1193, 1194)	8145f54a-03db-41a6-8785-478b1d1cb4ee
333	also	also	AV0	ADV	[1194, 1198)	8145f54a-03db-41a6-8785-478b1d1cb4ee
334	give	give	VVB	VERB	[1198, 1202)	8145f54a-03db-41a6-8785-478b1d1cb4ee
335	a	a	AT0	ART	[1202, 1203)	8145f54a-03db-41a6-8785-478b1d1cb4ee
336	guarantee	guarantee	NN1	SUBST	[1203, 1212)	8145f54a-03db-41a6-8785-478b1d1cb4ee
337	that	that	CJT	CONJ	[1212, 1216)	8145f54a-03db-41a6-8785-478b1d1cb4ee
338	it	it	PNP	PRON	[1216, 1218)	8145f54a-03db-41a6-8785-478b1d1cb4ee
339	is	be	VBZ	VERB	[1218, 1220)	8145f54a-03db-41a6-8785-478b1d1cb4ee
340	n't	not	XX0	ADV	[1220, 1223)	8145f54a-03db-41a6-8785-478b1d1cb4ee
341	just	just	AV0	ADV	[1223, 1227)	8145f54a-03db-41a6-8785-478b1d1cb4ee
342	a	a	AT0	ART	[1227, 1228)	8145f54a-03db-41a6-8785-478b1d1cb4ee
343	one	one	CRD-PNI	ADJ	[1228, 1231)	8145f54a-03db-41a6-8785-478b1d1cb4ee
344	off	off	PRP	PREP	[1231, 1234)	8145f54a-03db-41a6-8785-478b1d1cb4ee
345	situation	situation	NN1	SUBST	[1234, 1243)	8145f54a-03db-41a6-8785-478b1d1cb4ee
346	,		PUN		[1243, 1244)	8145f54a-03db-41a6-8785-478b1d1cb4ee
347	meeting	meet	VVG-NN1	VERB	[1244, 1251)	8145f54a-03db-41a6-8785-478b1d1cb4ee
348	we	we	PNP	PRON	[1251, 1253)	8145f54a-03db-41a6-8785-478b1d1cb4ee
349	all	all	DT0	ADJ	[1253, 1256)	8145f54a-03db-41a6-8785-478b1d1cb4ee
350	go	go	VVB	VERB	[1256, 1258)	8145f54a-03db-41a6-8785-478b1d1cb4ee
351	away	away	AV0	ADV	[1258, 1262)	8145f54a-03db-41a6-8785-478b1d1cb4ee
352	and	and	CJC	CONJ	[1262, 1265)	8145f54a-03db-41a6-8785-478b1d1cb4ee
353	forget	forget	VVB	VERB	[1265, 1271)	8145f54a-03db-41a6-8785-478b1d1cb4ee
354	about	about	PRP	PREP	[1271, 1276)	8145f54a-03db-41a6-8785-478b1d1cb4ee
355	what	what	DTQ	PRON	[1276, 1280)	8145f54a-03db-41a6-8785-478b1d1cb4ee
356	we	we	PNP	PRON	[1280, 1282)	8145f54a-03db-41a6-8785-478b1d1cb4ee
357	've	have	VHB	VERB	[1282, 1285)	8145f54a-03db-41a6-8785-478b1d1cb4ee
358	said	say	VVN	VERB	[1285, 1289)	8145f54a-03db-41a6-8785-478b1d1cb4ee
359	I	i	PNP	PRON	[1289, 1290)	8145f54a-03db-41a6-8785-478b1d1cb4ee
360	can	can	VM0	VERB	[1290, 1293)	8145f54a-03db-41a6-8785-478b1d1cb4ee
361	assure	assure	VVI	VERB	[1293, 1299)	8145f54a-03db-41a6-8785-478b1d1cb4ee
362	you	you	PNP	PRON	[1299, 1302)	8145f54a-03db-41a6-8785-478b1d1cb4ee
363	that	that	CJT-DT0	CONJ	[1302, 1306)	8145f54a-03db-41a6-8785-478b1d1cb4ee
364	wo	will	VM0	VERB	[1306, 1308)	8145f54a-03db-41a6-8785-478b1d1cb4ee
365	n't	not	XX0	ADV	[1308, 1311)	8145f54a-03db-41a6-8785-478b1d1cb4ee
366	happen	happen	VVI	VERB	[1311, 1317)	8145f54a-03db-41a6-8785-478b1d1cb4ee
367	minutes	minute	NN2	SUBST	[1317, 1324)	8145f54a-03db-41a6-8785-478b1d1cb4ee
368	have	have	VHB	VERB	[1324, 1328)	8145f54a-03db-41a6-8785-478b1d1cb4ee
369	been	be	VBN	VERB	[1328, 1332)	8145f54a-03db-41a6-8785-478b1d1cb4ee
370	taken	take	VVN	VERB	[1332, 1337)	8145f54a-03db-41a6-8785-478b1d1cb4ee
371	and	and	CJC	CONJ	[1337, 1340)	8145f54a-03db-41a6-8785-478b1d1cb4ee
372	and	and	CJC	CONJ	[1340, 1343)	8145f54a-03db-41a6-8785-478b1d1cb4ee
373	what	what	DTQ	PRON	[1343, 1347)	8145f54a-03db-41a6-8785-478b1d1cb4ee
374	's	have	VHZ	VERB	[1347, 1349)	8145f54a-03db-41a6-8785-478b1d1cb4ee
375	been	be	VBN	VERB	[1349, 1353)	8145f54a-03db-41a6-8785-478b1d1cb4ee
376	said	say	VVN	VERB	[1353, 1357)	8145f54a-03db-41a6-8785-478b1d1cb4ee
377	this	this	DT0	ADJ	[1357, 1361)	8145f54a-03db-41a6-8785-478b1d1cb4ee
378	evening	evening	NN1	SUBST	[1361, 1368)	8145f54a-03db-41a6-8785-478b1d1cb4ee
379	that	that	CJT-DT0	CONJ	[1368, 1372)	8145f54a-03db-41a6-8785-478b1d1cb4ee
380	will	will	VM0	VERB	[1372, 1376)	8145f54a-03db-41a6-8785-478b1d1cb4ee
381	be	be	VBI	VERB	[1376, 1378)	8145f54a-03db-41a6-8785-478b1d1cb4ee
382	conveyed	convey	VVN	VERB	[1378, 1386)	8145f54a-03db-41a6-8785-478b1d1cb4ee
383	to	to	PRP	PREP	[1386, 1388)	8145f54a-03db-41a6-8785-478b1d1cb4ee
384	the	the	AT0	ART	[1388, 1391)	8145f54a-03db-41a6-8785-478b1d1cb4ee
385	management	management	NN1	SUBST	[1391, 1401)	8145f54a-03db-41a6-8785-478b1d1cb4ee
386	committee	committee	NN1	SUBST	[1401, 1410)	8145f54a-03db-41a6-8785-478b1d1cb4ee
387	meeting	meeting	NN1	SUBST	[1410, 1417)	8145f54a-03db-41a6-8785-478b1d1cb4ee
388	the	the	AT0	ART	[1417, 1420)	8145f54a-03db-41a6-8785-478b1d1cb4ee
389	board	board	NN1	SUBST	[1420, 1425)	8145f54a-03db-41a6-8785-478b1d1cb4ee
390	meeting	meeting	NN1	SUBST	[1425, 1432)	8145f54a-03db-41a6-8785-478b1d1cb4ee
391	and	and	CJC	CONJ	[1432, 1435)	8145f54a-03db-41a6-8785-478b1d1cb4ee
392	I	i	PNP	PRON	[1435, 1436)	8145f54a-03db-41a6-8785-478b1d1cb4ee
393	think	think	VVB	VERB	[1436, 1441)	8145f54a-03db-41a6-8785-478b1d1cb4ee
394	we	we	PNP	PRON	[1441, 1443)	8145f54a-03db-41a6-8785-478b1d1cb4ee
395	need	need	VVB	VERB	[1443, 1447)	8145f54a-03db-41a6-8785-478b1d1cb4ee
396	to	to	TO0	PREP	[1447, 1449)	8145f54a-03db-41a6-8785-478b1d1cb4ee
397	look	look	VVI	VERB	[1449, 1453)	8145f54a-03db-41a6-8785-478b1d1cb4ee
398	very	very	AV0	ADV	[1453, 1457)	8145f54a-03db-41a6-8785-478b1d1cb4ee
399	clearly	clearly	AV0	ADV	[1457, 1464)	8145f54a-03db-41a6-8785-478b1d1cb4ee
400	at	at	PRP	PREP	[1464, 1466)	8145f54a-03db-41a6-8785-478b1d1cb4ee
401	a	a	AT0	ART	[1466, 1467)	8145f54a-03db-41a6-8785-478b1d1cb4ee
402	very	very	AV0	ADV	[1467, 1471)	8145f54a-03db-41a6-8785-478b1d1cb4ee
403	closely	closely	AV0	ADV	[1471, 1478)	8145f54a-03db-41a6-8785-478b1d1cb4ee
404	what	what	DTQ	PRON	[1478, 1482)	8145f54a-03db-41a6-8785-478b1d1cb4ee
405	's	have	VHZ	VERB	[1482, 1484)	8145f54a-03db-41a6-8785-478b1d1cb4ee
406	been	be	VBN	VERB	[1484, 1488)	8145f54a-03db-41a6-8785-478b1d1cb4ee
407	said	say	VVN	VERB	[1488, 1492)	8145f54a-03db-41a6-8785-478b1d1cb4ee
408	and	and	CJC	CONJ	[1492, 1495)	8145f54a-03db-41a6-8785-478b1d1cb4ee
409	respond	respond	VVB	VERB	[1495, 1502)	8145f54a-03db-41a6-8785-478b1d1cb4ee
410	to	to	PRP	PREP	[1502, 1504)	8145f54a-03db-41a6-8785-478b1d1cb4ee
411	what	what	DTQ	PRON	[1504, 1508)	8145f54a-03db-41a6-8785-478b1d1cb4ee
412	's	have	VHZ	VERB	[1508, 1510)	8145f54a-03db-41a6-8785-478b1d1cb4ee
413	been	be	VBN	VERB	[1510, 1514)	8145f54a-03db-41a6-8785-478b1d1cb4ee
414	said	say	VVN	VERB	[1514, 1518)	8145f54a-03db-41a6-8785-478b1d1cb4ee
415	and	and	CJC	CONJ	[1518, 1521)	8145f54a-03db-41a6-8785-478b1d1cb4ee
416	I	i	PNP	PRON	[1521, 1522)	8145f54a-03db-41a6-8785-478b1d1cb4ee
417	think	think	VVB	VERB	[1522, 1527)	8145f54a-03db-41a6-8785-478b1d1cb4ee
418	that	that	CJT	CONJ	[1527, 1531)	8145f54a-03db-41a6-8785-478b1d1cb4ee
419	it	it	PNP	PRON	[1531, 1533)	8145f54a-03db-41a6-8785-478b1d1cb4ee
420	's	have	VHZ	VERB	[1533, 1535)	8145f54a-03db-41a6-8785-478b1d1cb4ee
421	been	be	VBN	VERB	[1535, 1539)	8145f54a-03db-41a6-8785-478b1d1cb4ee
422	suggested	suggest	VVN	VERB	[1539, 1548)	8145f54a-03db-41a6-8785-478b1d1cb4ee
423	also	also	AV0	ADV	[1548, 1552)	8145f54a-03db-41a6-8785-478b1d1cb4ee
424	raised	raise	VVN-VVD	VERB	[1552, 1558)	8145f54a-03db-41a6-8785-478b1d1cb4ee
425	this	this	DT0	ADJ	[1558, 1562)	8145f54a-03db-41a6-8785-478b1d1cb4ee
426	evening	evening	NN1	SUBST	[1562, 1569)	8145f54a-03db-41a6-8785-478b1d1cb4ee
427	about	about	PRP	PREP	[1569, 1574)	8145f54a-03db-41a6-8785-478b1d1cb4ee
428	having	have	VHG	VERB	[1574, 1580)	8145f54a-03db-41a6-8785-478b1d1cb4ee
429	a	a	AT0	ART	[1580, 1581)	8145f54a-03db-41a6-8785-478b1d1cb4ee
430	further	far	AJC	ADJ	[1581, 1588)	8145f54a-03db-41a6-8785-478b1d1cb4ee
431	meeting	meeting	NN1	SUBST	[1588, 1595)	8145f54a-03db-41a6-8785-478b1d1cb4ee
432	to	to	TO0	PREP	[1595, 1597)	8145f54a-03db-41a6-8785-478b1d1cb4ee
433	report	report	VVI	VERB	[1597, 1603)	8145f54a-03db-41a6-8785-478b1d1cb4ee
434	back	back	AVP	ADV	[1603, 1607)	8145f54a-03db-41a6-8785-478b1d1cb4ee
435	and	and	CJC	CONJ	[1607, 1610)	8145f54a-03db-41a6-8785-478b1d1cb4ee
436	say	say	VVI	VERB	[1610, 1613)	8145f54a-03db-41a6-8785-478b1d1cb4ee
437	erm	erm	UNC	UNC	[1613, 1616)	8145f54a-03db-41a6-8785-478b1d1cb4ee
438	this	this	DT0	ADJ	[1616, 1620)	8145f54a-03db-41a6-8785-478b1d1cb4ee
439	has	have	VHZ	VERB	[1620, 1623)	8145f54a-03db-41a6-8785-478b1d1cb4ee
440	been	be	VBN	VERB	[1623, 1627)	8145f54a-03db-41a6-8785-478b1d1cb4ee
441	said	say	VVN	VERB	[1627, 1631)	8145f54a-03db-41a6-8785-478b1d1cb4ee
442	this	this	DT0	ADJ	[1631, 1635)	8145f54a-03db-41a6-8785-478b1d1cb4ee
443	is	be	VBZ	VERB	[1635, 1637)	8145f54a-03db-41a6-8785-478b1d1cb4ee
444	our	we	DPS	PRON	[1637, 1640)	8145f54a-03db-41a6-8785-478b1d1cb4ee
445	response	response	NN1	SUBST	[1640, 1648)	8145f54a-03db-41a6-8785-478b1d1cb4ee
446	.		PUN		[1648, 1649)	8145f54a-03db-41a6-8785-478b1d1cb4ee
447	I	i	PNP	PRON	[1649, 1650)	95b87fdd-bc4d-41f3-8719-8dfdeb41f612
448	think	think	VVB	VERB	[1650, 1655)	95b87fdd-bc4d-41f3-8719-8dfdeb41f612
449	that	that	CJT	CONJ	[1655, 1659)	95b87fdd-bc4d-41f3-8719-8dfdeb41f612
450	that	that	DT0	ADJ	[1659, 1663)	95b87fdd-bc4d-41f3-8719-8dfdeb41f612
451	will	will	VM0	VERB	[1663, 1667)	95b87fdd-bc4d-41f3-8719-8dfdeb41f612
452	happen	happen	VVI	VERB	[1667, 1673)	95b87fdd-bc4d-41f3-8719-8dfdeb41f612
453	also	also	AV0	ADV	[1673, 1677)	95b87fdd-bc4d-41f3-8719-8dfdeb41f612
454	.		PUN		[1677, 1678)	95b87fdd-bc4d-41f3-8719-8dfdeb41f612
455	I	i	PNP	PRON	[1678, 1679)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
456	hope	hope	VVB	VERB	[1679, 1683)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
457	you	you	PNP	PRON	[1683, 1686)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
458	've	have	VHB	VERB	[1686, 1689)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
459	found	find	VVN	VERB	[1689, 1694)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
460	the	the	AT0	ART	[1694, 1697)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
461	meeting	meeting	NN1	SUBST	[1697, 1704)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
462	this	this	DT0	ADJ	[1704, 1708)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
463	evening	evening	NN1	SUBST	[1708, 1715)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
464	positive	positive	AJ0	ADJ	[1715, 1723)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
465	,		PUN		[1723, 1724)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
466	I	i	PNP	PRON	[1724, 1725)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
467	'm	be	VBB	VERB	[1725, 1727)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
468	sure	sure	AJ0	ADJ	[1727, 1731)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
469	you	you	PNP	PRON	[1731, 1734)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
470	have	have	VHB	VERB	[1734, 1738)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
471	n't	not	XX0	ADV	[1738, 1741)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
472	heard	hear	VVN	VERB	[1741, 1746)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
473	perhaps	perhaps	AV0	ADV	[1746, 1753)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
474	if	if	CJS	CONJ	[1753, 1755)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
475	the	the	AT0	ART	[1755, 1758)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
476	people	people	NN0	SUBST	[1758, 1764)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
477	found	find	VVD-VVN	VERB	[1764, 1769)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
478	after	after	PRP	PREP	[1769, 1774)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
479	the	the	AT0	ART	[1774, 1777)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
480	this	this	DT0	ADJ	[1777, 1781)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
481	evening	evening	NN1	SUBST	[1781, 1788)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
482	and	and	CJC	CONJ	[1788, 1791)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
483	the	the	AT0	ART	[1791, 1794)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
484	guy	guy	NN1	SUBST	[1794, 1797)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
485	up	up	AVP	ADV	[1797, 1799)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
486	there	there	AV0	ADV	[1799, 1804)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
487	reckons	reckon	VVZ	VERB	[1804, 1811)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
488	we	we	PNP	PRON	[1811, 1813)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
489	ought	ought	VM0	VERB	[1813, 1818)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
490	to	to	TO0	PREP	[1818, 1820)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
491	retire	retire	VVI	VERB	[1820, 1826)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
492	,		PUN		[1826, 1827)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
493	well	well	AV0	ADV	[1827, 1831)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
494	I	i	PNP	PRON	[1831, 1832)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
495	do	do	VDB	VERB	[1832, 1834)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
496	n't	not	XX0	ADV	[1834, 1837)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
497	think	think	VVI	VERB	[1837, 1842)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
498	we	we	PNP	PRON	[1842, 1844)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
499	will	will	VM0	VERB	[1844, 1848)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
500	retire	retire	VVI	VERB	[1848, 1854)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
501	but	but	CJC	CONJ	[1854, 1857)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
502	I	i	PNP	PRON	[1857, 1858)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
503	think	think	VVB	VERB	[1858, 1863)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
504	we	we	PNP	PRON	[1863, 1865)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
505	will	will	VM0	VERB	[1865, 1869)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
506	be	be	VBI	VERB	[1869, 1871)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
507	responding	respond	VVG	VERB	[1871, 1881)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
508	to	to	PRP	PREP	[1881, 1883)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
509	the	the	AT0	ART	[1883, 1886)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
510	things	thing	NN2	SUBST	[1886, 1892)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
511	that	that	CJT	CONJ	[1892, 1896)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
512	you	you	PNP	PRON	[1896, 1899)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
513	raised	raise	VVD-VVN	VERB	[1899, 1905)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
514	this	this	DT0	ADJ	[1905, 1909)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
515	evening	evening	NN1	SUBST	[1909, 1916)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
516	I	i	PNP	PRON	[1916, 1917)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
517	happen	happen	VVB	VERB	[1917, 1923)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
518	to	to	TO0	PREP	[1923, 1925)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
519	think	think	VVI	VERB	[1925, 1930)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
520	the	the	AT0	ART	[1930, 1933)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
521	Harlow	harlow	NP0	SUBST	[1933, 1939)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
522	theatre	theatre	NN1	SUBST	[1939, 1946)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
523	I	i	PNP	PRON	[1946, 1947)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
524	'm	be	VBB	VERB	[1947, 1949)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
525	not	not	XX0	ADV	[1949, 1952)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
526	sure	sure	AJ0	ADJ	[1952, 1956)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
527	how	how	AVQ	ADV	[1956, 1959)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
528	you	you	PNP	PRON	[1959, 1962)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
529	measure	measure	VVB	VERB	[1962, 1969)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
530	success	success	NN1	SUBST	[1969, 1976)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
531	,		PUN		[1976, 1977)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
532	erm	erm	UNC	UNC	[1977, 1980)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
533	I	i	PNP	PRON	[1980, 1981)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
534	think	think	VVB	VERB	[1981, 1986)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
535	we	we	PNP	PRON	[1986, 1988)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
536	measure	measure	VVB	VERB	[1988, 1995)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
537	it	it	PNP	PRON	[1995, 1997)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
538	's	be	VBZ	VERB	[1997, 1999)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
539	success	success	NN1	SUBST	[1999, 2006)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
540	in	in	PRP	PREP	[2006, 2008)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
541	the	the	AT0	ART	[2008, 2011)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
542	fact	fact	NN1	SUBST	[2011, 2015)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
543	that	that	CJT	CONJ	[2015, 2019)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
544	people	people	NN0	SUBST	[2019, 2025)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
545	actually	actually	AV0	ADV	[2025, 2033)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
546	do	do	VDB	VERB	[2033, 2035)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
547	use	use	VVI	VERB	[2035, 2038)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
548	the	the	AT0	ART	[2038, 2041)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
549	building	building	NN1	SUBST	[2041, 2049)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
550	,		PUN		[2049, 2050)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
551	people	people	NN0	SUBST	[2050, 2056)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
552	do	do	VDB	VERB	[2056, 2058)	f88af7ed-eb19-42b3-9815-ea74d1afb10e
